OrderNum	EmpID 	Employee Name	Employee Job Title	Sales Region	OrderDate	OrderType	CustomerType	Customer ID	CustName	CustState	ProdCategory	ProdNumber	ProdName	Quantity	 Price 	Discount	 Order Total 
1105853	900012283	Nicole Hansen	Sales Associate	N Central East	4/17/2021	Retail	Individual	2917	Deb Altimas	Illinois	Supplements	SP201	Calcium 400 IU - 140 tablets	2	$12.99 	0%	$25.98 
1105854	900012506	Lisa Sanchez	Sales Associate V	N Central East	4/17/2021	Retail	Individual	2902	Corbett Filipczak	Wisconsin	Supplements	SP126	Vitamin C-1000 mg - 140 tablets	1	$14.60 	0%	$14.60 
1105855	900019907	Lorrie Ellison	Sales Associate I	Southwest	4/17/2021	Retail	Individual	2268	Tanney Hawkswood	California	Fitness	FT181	Insulated water bottle - 24oz - Purple	1	$19.99 	0%	$19.99 
1105856	900020001	Morten Shivers	Sales Representative	S Central West	4/17/2021	Retail	Individual	4043	Nerita Arrigo	Arizona	Fitness	FT577	Slam ball - 10 lb	2	$46.95 	0%	$93.90 
1105857	900015961	Wynona Smith	Sales Associate III	Northeast	4/17/2021	Retail	Individual	2380	Urbain Bartolommeo	Massachusetts	Mineral water	MW172	Mineral Water - Cranberry -  20oz - case	1	$14.99 	0%	$14.99 
1105858	900012283	Nicole Hansen	Sales Associate	N Central East	4/18/2021	Wholesale	Business	2543	Bogan Group	Michigan	Mineral water	MW202	Mineral Water - Natural -  32oz - case	290	$16.99 	15%	"$4,926.95 "
1105859	900016439	Alyssa Jackson	Sales Associate IV	Northeast	4/18/2021	Retail	Individual	3310	Cristabel Staig	New Hampshire	Mineral water	MW202	Mineral Water - Natural -  32oz - case	4	$16.99 	0%	$67.96 
1105860	900015003	Cynthia Cash	Sales Associate III	Southeast	4/18/2021	Retail	Individual	2685	Eugenia Baiden	Florida	Supplements	SP203	Vitamin B-complex - 160 capsules	2	$19.52 	0%	$39.04 
1105861	900013621	Hannah Rosenstock	Sales Associate	Southwest	4/18/2021	Retail	Individual	1467	Care Caccavella	California	Supplements	SP603	Calcium 400 IU - 200 tablets	1	$16.99 	0%	$16.99 
1105862	900010836	Constantine Acosta	Senior Sales Representative	Northwest	4/19/2021	Wholesale	Business	3031	Green LLC	Washington	Supplements	SP123	Magnesium 250 mg - 100 tablets	155	$22.35 	4%	"$3,464.21 "
1105863	900016439	Alyssa Jackson	Sales Associate IV	Northeast	4/19/2021	Retail	Individual	3514	Kimberley Lye	New York	Fitness	FT797	Yoga ball - 75cm 	1	$24.79 	0%	$24.79 
1105864	900012746	Becky Allen	Senior Sales Representative	N Central East	4/19/2021	Retail	Individual	1580	Stephan Elliott	Kansas	Mineral water	MW132	Mineral Water - Orange -  20oz - case	1	$14.99 	0%	$14.99 
1105865	900012203	Christen Barrett	Sales Associate I	S Central East	4/19/2021	Retail	Individual	3269	Chick McGrath	Louisiana	Supplements	SP306	Vitamin C-1000 mg - 80 tablets	2	$9.49 	0%	$18.98 
1105866	900011701	Susan Dixon	Sales Representative	Southeast	4/19/2021	Retail	Individual	1992	Dido Thomazet	Georgia	Supplements	SP126	Vitamin C-1000 mg - 140 tablets	1	$14.60 	0%	$14.60 
1105867	900019334	Mitch White	Sales Associate I	Southeast	11/1/2021	Retail	Individual	2181	Stanfield Rogerot	Florida	Supplements	SP306	Vitamin C-1000 mg - 80 tablets	1	$9.49 	0%	$9.49 
1105868	900012506	Lisa Sanchez	Sales Associate V	N Central East	4/19/2021	Retail	Individual	3012	Katherine Icom	Michigan	Mineral water	MW102	Mineral Water - Natural - 20oz - case	3	$12.99 	0%	$38.97 
1105869	900016439	Alyssa Jackson	Sales Associate IV	Northeast	4/20/2021	Retail	Individual	1842	Tibold Gumby	New Jersey	Supplements	SP306	Vitamin C-1000 mg - 80 tablets	2	$9.49 	0%	$18.98 
1105870	900018712	Dru Clingman	Sales Associate II	S Central East	4/20/2021	Retail	Individual	2516	Albert Gouldthorpe	Missouri	Fitness	FT598	Kettlebell - 15 lb	1	$49.99 	0%	$49.99 
1105871	900010859	Nick Chen	Sales Representative	S Central East	4/21/2021	Wholesale	Business	1612	Carroll Inc	Texas	Mineral water	MW102	Mineral Water - Natural - 20oz - case	169	$12.99 	3%	"$2,195.28 "
1105872	900016320	Paul Turner	Sales Associate II	S Central East	4/21/2021	Wholesale	Business	2139	Sipes LLC	Texas	Supplements	SP204	Vitamin D3 1000 IU - 100 capsules	120	$6.99 	7%	$838.73 
1105873	900012203	Christen Barrett	Sales Associate I	S Central East	4/21/2021	Retail	Individual	2619	Munmro Betke	Texas	Mineral water	MW162	Mineral Water - Strawberry -  20oz - case	2	$14.99 	0%	$29.98 
1105874	900019907	Lorrie Ellison	Sales Associate I	Southwest	4/21/2021	Retail	Individual	1597	Denise Lardez	California	Mineral water	MW202	Mineral Water - Natural -  32oz - case	4	$16.99 	0%	$67.96 
1105875	900019907	Lorrie Ellison	Sales Associate I	Southwest	4/21/2021	Retail	Individual	1262	Minna Arrigo	California	Supplements	SP602	Iron 65 mg - 150 capsules	1	$6.95 	0%	$6.95 
1105876	900019019	Tiffany Cooper	Senior Sales Associate	S Central East	4/22/2021	Wholesale	Business	3709	Gerhold Inc	Texas	Mineral water	MW132	Mineral Water - Orange -  20oz - case	73	$14.99 	12%	"$1,094.15 "
1105877	900012349	Steve Gordon	Sales Associate I	Southeast	4/22/2021	Retail	Individual	3303	Yuri Edison	Georgia	Supplements	SP201	Calcium 400 IU - 140 tablets	1	$12.99 	0%	$12.99 
1105878	900010428	Cory Hall	Sales Representative	N Central East	4/22/2021	Retail	Individual	4004	Avrom Fullagar	Illinois	Supplements	SP203	Vitamin B-complex - 160 capsules	2	$19.52 	0%	$39.04 
1105879	900010898	Dana Hart	Sales Associate II	Southwest	4/22/2021	Retail	Individual	3680	Vivienne Krolle	California	Supplements	SP123	Magnesium 250 mg - 100 tablets	1	$22.35 	0%	$22.35 
1105880	900014055	Daniel Phillips	Sales Associate II	Central East	4/22/2021	Retail	Individual	1969	Xena Hulle	North Carolina	Fitness	FT344	Insulated water bottle - 40oz - Purple	1	$28.79 	0%	$28.79 
1105881	900012283	Nicole Hansen	Sales Associate	N Central East	4/22/2021	Retail	Individual	3391	Free Kolodziejski	Illinois	Fitness	FT485	Yoga ball - 65cm	1	$22.79 	0%	$22.79 
1105882	900010859	Nick Chen	Sales Representative	S Central East	4/22/2021	Retail	Individual	2667	Barney Watkiss	Arkansas	Mineral water	MW112	Mineral Water - Blueberry -  20oz - case	2	$14.99 	0%	$29.98 
1105883	900011212	Tricia Adams	Senior Sales Representative	Northwest	4/23/2021	Wholesale	Business	3981	Barrows LLC	Washington	Mineral water	MW102	Mineral Water - Natural - 20oz - case	170	$12.99 	15%	"$2,208.15 "
1105884	900016439	Alyssa Jackson	Sales Associate IV	Northeast	4/23/2021	Retail	Individual	2993	Evanne Bruce	New York	Mineral water	MW102	Mineral Water - Natural - 20oz - case	3	$12.99 	0%	$38.97 
1105885	900012203	Christen Barrett	Sales Associate I	S Central East	4/23/2021	Retail	Individual	2036	Knox Bulford	Missouri	Mineral water	MW282	Mineral Water - Mango - 32oz - case	2	$20.99 	0%	$41.98 
1105886	900018712	Dru Clingman	Sales Associate II	S Central East	4/23/2021	Retail	Individual	3203	Brnaba Vasilechko	Missouri	Mineral water	MW122	Mineral Water - Lemon -  20oz - case	3	$14.99 	0%	$44.97 
1105887	900019856	Henry Rodriguez	Sales Associate I	Southwest	4/23/2021	Retail	Individual	1437	Lanni Hyder	California	Supplements	SP305	Magnesium 250 mg - 160 tablets	1	$32.65 	0%	$32.65 
1105888	900010859	Nick Chen	Sales Representative	S Central East	4/23/2021	Retail	Individual	1912	Druci Olphert	Texas	Supplements	SP607	Vitamin B-complex - 200 capsules	1	$24.10 	0%	$24.10 
1105889	900018684	Vincent Wright	Sales Associate IV	N Central East	4/23/2021	Retail	Individual	2928	Everett Bartels-Ellis	Illinois	Supplements	SP202	Iron 65 mg - 80 capsules	1	$4.75 	0%	$4.75 
1105890	900015003	Cynthia Cash	Sales Associate III	Southeast	11/1/2021	Wholesale	Business	3523	Predovic LLC	Georgia	Supplements	SP121	Flaxseed Oil 1000mg - 120 capsules	71	$16.99 	11%	"$1,206.18 "
1105891	900019907	Lorrie Ellison	Sales Associate I	Southwest	4/24/2021	Retail	Individual	2274	Pooh Harlick	California	Supplements	SP304	Flaxseed Oil 1000mg - 90 capsules	2	$12.49 	0%	$24.98 
1105892	900016625	Marshal Alexander	Sales Representative	Southeast	4/25/2021	Wholesale	Business	1446	Considine Group	Florida	Mineral water	MW252	Mineral Water - Raspberry - 32oz - case	127	$20.99 	7%	"$2,665.66 "
1105893	900017067	Christy Beedom	Senior Sales Representative	Southwest	4/25/2021	Retail	Individual	4069	Gardie Morriss	California	Supplements	SP201	Calcium 400 IU - 140 tablets	2	$12.99 	0%	$25.98 
1105894	900017067	Christy Beedom	Senior Sales Representative	Southwest	4/25/2021	Retail	Individual	3064	Panchito Kirrage	California	Supplements	SP126	Vitamin C-1000 mg - 140 tablets	2	$14.60 	0%	$29.20 
1105895	900014055	Daniel Phillips	Sales Associate II	Central East	4/25/2021	Retail	Individual	2604	Free Stebbings	Virginia	Fitness	FT174	Insulated water bottle - 40oz - Blue	1	$28.79 	0%	$28.79 
1105896	900015499	Lauren Skip	Senior Sales Associate	N Central East	4/25/2021	Retail	Individual	2959	Selby Stranahan	Indiana	Fitness	FT598	Kettlebell - 15 lb	1	$49.99 	0%	$49.99 
1105897	900019907	Lorrie Ellison	Sales Associate I	Southwest	4/25/2021	Retail	Individual	2003	Bird Pieracci	Nevada	Fitness	FT350	Kettlebell - 30 lb	2	$79.99 	0%	$159.98 
1105898	900015961	Wynona Smith	Sales Associate III	Northeast	4/25/2021	Retail	Individual	1253	Corny Baroch	New York	Supplements	SP603	Calcium 400 IU - 200 tablets	1	$16.99 	0%	$16.99 
1105899	900016320	Paul Turner	Sales Associate II	S Central East	4/26/2021	Retail	Business	3408	Gibson Group	Texas	Mineral water	MW152	Mineral Water - Raspberry -  20oz - case	74	$14.99 	0%	"$1,109.26 "
1105900	900010898	Dana Hart	Sales Associate II	Southwest	4/26/2021	Retail	Individual	1143	Willis Tatton	California	Supplements	SP309	"Vitamin A 10,000 IU - 125 capsules"	2	$11.05 	0%	$22.10 
1105901	900018712	Dru Clingman	Sales Associate II	S Central East	4/26/2021	Retail	Individual	2868	Hurlee Surgey	Missouri	Mineral water	MW262	Mineral Water - Strawberry - 32oz - case	1	$20.99 	0%	$20.99 
1105902	900013621	Hannah Rosenstock	Sales Associate	Southwest	4/26/2021	Retail	Individual	2572	Fraser Wardroper	California	Supplements	SP204	Vitamin D3 1000 IU - 100 capsules	1	$6.99 	0%	$6.99 
1105903	900011212	Tricia Adams	Senior Sales Representative	Northwest	4/26/2021	Retail	Individual	1830	Hubey Haw	Idaho	Fitness	FT181	Insulated water bottle - 24oz - Purple	2	$19.99 	0%	$39.98 
1105904	900010453	Sean Fetterman	Senior Sales Representative	Central East	4/26/2021	Retail	Individual	2393	Earlie Mergue	North Carolina	Mineral water	MW122	Mineral Water - Lemon -  20oz - case	4	$14.99 	0%	$59.96 
1105905	900012995	Brenda Johnson	Senior Sales Representative	Central East	4/27/2021	Retail	Business	1469	Raynor Group	Delaware	Mineral water	MW232	Mineral Water - Orange - 32oz - case	63	$20.99 	0%	"$1,322.37 "
1105906	900011079	Marla Phifer	Sales Representative	Southwest	11/1/2021	Retail	Individual	3900	Rona Kunisch	California	Supplements	SP609	Vitamin D3 1000 IU - 160 capsules	2	$8.99 	0%	$17.98 
1105907	900012320	Mary Hamilton	Sales Associate	S Central West	4/27/2021	Retail	Individual	1164	Timmy Toulch	Arizona	Supplements	SP123	Magnesium 250 mg - 100 tablets	2	$22.35 	0%	$44.70 
1105908	900010859	Nick Chen	Sales Representative	S Central East	4/28/2021	Retail	Individual	1548	Margeaux Stygall	Texas	Supplements	SP120	Multivitamin - 180 capsules	1	$27.50 	0%	$27.50 
1105909	900015961	Wynona Smith	Sales Associate III	Northeast	4/29/2021	Retail	Business	3419	Willms Inc	New York	Mineral water	MW242	Mineral Water - Peach -32oz - case	64	$20.99 	0%	"$1,343.36 "
1105910	900010428	Cory Hall	Sales Representative	N Central East	4/29/2021	Retail	Individual	3370	Ignacius Belchem	Ohio	Fitness	FT577	Slam ball - 10 lb	1	$46.95 	0%	$46.95 
1105911	900012203	Christen Barrett	Sales Associate I	S Central East	11/1/2021	Retail	Individual	2759	Freeland Sharple	Texas	Supplements	SP202	Iron 65 mg - 80 capsules	1	$4.75 	0%	$4.75 
1105912	900013621	Hannah Rosenstock	Sales Associate	Southwest	4/29/2021	Retail	Individual	2638	Dena Rosberg	California	Supplements	SP303	Multivitamin - 120 capsules	2	$21.60 	0%	$43.20 
1105913	900010453	Sean Fetterman	Senior Sales Representative	Central East	4/29/2021	Retail	Individual	1309	Wallis Gaveltone	Tennessee	Supplements	SP126	Vitamin C-1000 mg - 140 tablets	1	$14.60 	0%	$14.60 
1105914	900015003	Cynthia Cash	Sales Associate III	Southeast	4/30/2021	Retail	Business	1948	Nolan Group	Florida	Mineral water	MW152	Mineral Water - Raspberry -  20oz - case	150	$14.99 	0%	"$2,248.50 "
1105915	900018483	Kendra Morales	Senior Sales Associate	S Central East	4/30/2021	Retail	Business	1981	Witting LLC	Oklahoma	Fitness	FT644	Insulated water bottle - 40oz - Pink	98	$28.79 	0%	"$2,821.42 "
1105916	900010428	Cory Hall	Sales Representative	N Central East	4/30/2021	Retail	Individual	3751	Beilul Pagan	Kansas	Fitness	FT577	Slam ball - 10 lb	1	$46.95 	0%	$46.95 
1105917	900014621	Shantel Francis	Sales Associate II	Northeast	4/30/2021	Retail	Individual	3996	Isaiah Arrol	Pennsylvania	Mineral water	MW132	Mineral Water - Orange -  20oz - case	1	$14.99 	0%	$14.99 
1105918	900016439	Alyssa Jackson	Sales Associate IV	Northeast	5/1/2021	Retail	Individual	4087	Stan Maro	Pennsylvania	Mineral water	MW122	Mineral Water - Blueberry - 32oz - case	2	$20.99 	0%	$41.98 
1105919	900012995	Brenda Johnson	Senior Sales Representative	Central East	5/1/2021	Retail	Individual	3946	Eberto McGonigle	Virginia	Supplements	SP125	Vitamin B-complex - 100 capsules	1	$13.45 	0%	$13.45 
1105920	900012203	Christen Barrett	Sales Associate I	S Central East	5/1/2021	Retail	Individual	4078	Kellsie Smeeton	Oklahoma	Supplements	SP202	Iron 65 mg - 80 capsules	2	$4.75 	0%	$9.50 
1105921	900015003	Cynthia Cash	Sales Associate III	Southeast	5/1/2021	Retail	Individual	3686	Greg Sprull	Alabama	Supplements	SP126	Vitamin C-1000 mg - 140 tablets	2	$14.60 	0%	$29.20 
1105922	900015003	Cynthia Cash	Sales Associate III	Southeast	5/1/2021	Retail	Individual	2735	Darin Bliven	South Carolina	Supplements	SP201	Calcium 400 IU - 140 tablets	1	$12.99 	0%	$12.99 
1105923	900016320	Paul Turner	Sales Associate II	S Central East	5/1/2021	Retail	Individual	3628	Eugenia Casale	Louisiana	Fitness	FT525	Yoga mat - 3mm	1	$21.99 	0%	$21.99 
1105924	900014621	Shantel Francis	Sales Associate II	Northeast	5/1/2021	Retail	Individual	3295	Helaina Bambury	New Jersey	Mineral water	MW152	Mineral Water - Raspberry -  20oz - case	2	$14.99 	0%	$29.98 
1105925	900011212	Tricia Adams	Senior Sales Representative	Northwest	5/2/2021	Retail	Business	3885	Beahan Group	Washington	Supplements	SP604	"Vitamin A 10,000 IU - 75 capsules"	255	$6.85 	0%	"$1,746.75 "
1105926	900011701	Susan Dixon	Sales Representative	Southeast	5/2/2021	Wholesale	Business	3595	Bode LLC	Florida	Supplements	SP603	Calcium 400 IU - 200 tablets	450	$16.99 	13%	"$7,645.37 "
1105927	900012349	Steve Gordon	Sales Associate I	Southeast	5/2/2021	Retail	Individual	4110	Ag Vink	Georgia	Supplements	SP609	Vitamin D3 1000 IU - 160 capsules	1	$8.99 	0%	$8.99 
1105928	900012349	Steve Gordon	Sales Associate I	Southeast	5/2/2021	Retail	Individual	1455	Daveen Ottey	South Carolina	Supplements	SP203	Vitamin B-complex - 160 capsules	2	$19.52 	0%	$39.04 
1105929	900019907	Lorrie Ellison	Sales Associate I	Southwest	5/2/2021	Retail	Individual	1242	Halimeda Wilce	California	Fitness	FT344	Insulated water bottle - 40oz - Purple	1	$28.79 	0%	$28.79 
1105930	900011079	Marla Phifer	Sales Representative	Southwest	5/2/2021	Retail	Individual	1833	Mikol Wootton	California	Mineral water	MW202	Mineral Water - Natural -  32oz - case	1	$16.99 	0%	$16.99 
1105931	900015961	Wynona Smith	Sales Associate III	Northeast	5/2/2021	Retail	Individual	3958	Armin Measen	New Jersey	Mineral water	MW262	Mineral Water - Strawberry - 32oz - case	4	$20.99 	0%	$83.96 
1105932	900010428	Cory Hall	Sales Representative	N Central East	5/3/2021	Retail	Individual	2693	Chancey Dives	Illinois	Supplements	SP304	Flaxseed Oil 1000mg - 90 capsules	1	$12.49 	0%	$12.49 
1105933	900015003	Cynthia Cash	Sales Associate III	Southeast	5/3/2021	Retail	Individual	1715	Ariela Berick	Georgia	Supplements	SP204	Vitamin D3 1000 IU - 100 capsules	2	$6.99 	0%	$13.98 
1105934	900019907	Lorrie Ellison	Sales Associate I	Southwest	5/3/2021	Retail	Individual	1249	Sayres McAlindon	California	Supplements	SP603	Calcium 400 IU - 200 tablets	2	$16.99 	0%	$33.98 
1105935	900019273	Michelle Howard	Sales Representative	Central East	5/3/2021	Retail	Individual	2026	Trescha Queyos	North Carolina	Supplements	SP125	Vitamin B-complex - 100 capsules	1	$13.45 	0%	$13.45 
1105936	900019334	Mitch White	Sales Associate I	Southeast	5/3/2021	Retail	Individual	2943	Dory Drysdale	South Carolina	Fitness	FT350	Kettlebell - 30 lb	1	$79.99 	0%	$79.99 
1105937	900019334	Mitch White	Sales Associate I	Southeast	5/3/2021	Retail	Individual	2648	Dieter Coppens	Alabama	Fitness	FT962	Yoga mat - 4mm	1	$24.99 	0%	$24.99 
1105938	900015003	Cynthia Cash	Sales Associate III	Southeast	5/4/2021	Retail	Individual	3670	Jobyna Jordan	Florida	Supplements	SP602	Iron 65 mg - 150 capsules	1	$6.95 	0%	$6.95 
1105939	900014055	Daniel Phillips	Sales Associate II	Central East	5/4/2021	Retail	Individual	2607	Layney O'Riordan	Virginia	Supplements	SP126	Vitamin C-1000 mg - 140 tablets	1	$14.60 	0%	$14.60 
1105940	900018712	Dru Clingman	Sales Associate II	S Central East	5/4/2021	Retail	Individual	3554	Gennifer De Souza	Texas	Fitness	FT467	Yoga ball - 45cm	1	$17.99 	0%	$17.99 
1105941	900016111	Edward Loveless	Sales Associate I	N Central West	5/4/2021	Retail	Individual	4126	Beulah Lorey	North Dakota	Mineral water	MW272	Mineral Water - Cranberry - 32oz - case	3	$20.99 	0%	$62.97 
1105942	900019273	Michelle Howard	Sales Representative	Central East	5/4/2021	Retail	Individual	1295	Terrence Lewisham	District of Columbia	Supplements	SP306	Vitamin C-1000 mg - 80 tablets	2	$9.49 	0%	$18.98 
1105943	900010859	Nick Chen	Sales Representative	S Central East	5/4/2021	Retail	Individual	3349	Gerianna Bourhill	Texas	Supplements	SP607	Vitamin B-complex - 200 capsules	1	$24.10 	0%	$24.10 
1105944	900019907	Lorrie Ellison	Sales Associate I	Southwest	5/5/2021	Wholesale	Business	2958	Johns Inc	California	Supplements	SP305	Magnesium 250 mg - 160 tablets	151	$32.65 	4%	"$4,930.11 "
1105945	900012995	Brenda Johnson	Senior Sales Representative	Central East	5/5/2021	Retail	Individual	1472	Ezekiel Olyonov	District of Columbia	Fitness	FT280	Slam ball - 5 lb	1	$43.95 	0%	$43.95 
1105946	900010428	Cory Hall	Sales Representative	N Central East	5/5/2021	Retail	Individual	1819	Gratiana Atwood	Wisconsin	Mineral water	MW122	Mineral Water - Lemon -  20oz - case	1	$14.99 	0%	$14.99 
1105947	900012281	Logan Augur	Sales Associate I	S Central West	5/5/2021	Retail	Individual	2002	Idalia Arnowitz	Colorado	Mineral water	MW102	Mineral Water - Natural - 20oz - case	3	$12.99 	0%	$38.97 
1105948	900019907	Lorrie Ellison	Sales Associate I	Southwest	5/5/2021	Retail	Individual	3874	Corbin Swan	California	Mineral water	MW202	Mineral Water - Natural -  32oz - case	4	$16.99 	0%	$67.96 
1105949	900016625	Marshal Alexander	Sales Representative	Southeast	5/5/2021	Retail	Individual	3642	Janis Rix	Florida	Supplements	SP126	Vitamin C-1000 mg - 140 tablets	1	$14.60 	0%	$14.60 
1105950	900010898	Dana Hart	Sales Associate II	Southwest	5/6/2021	Retail	Individual	2252	Aridatha McEntagart	California	Supplements	SP604	"Vitamin A 10,000 IU - 75 capsules"	1	$6.85 	0%	$6.85 
1105951	900013621	Hannah Rosenstock	Sales Associate	Southwest	5/6/2021	Retail	Individual	3983	Jerrilee McIlvoray	California	Supplements	SP609	Vitamin D3 1000 IU - 160 capsules	2	$8.99 	0%	$17.98 
1105952	900019856	Henry Rodriguez	Sales Associate I	Southwest	5/7/2021	Wholesale	Business	3220	Yost LLC	California	Mineral water	MW242	Mineral Water - Peach -32oz - case	366	$20.99 	13%	"$7,682.21 "
1105953	900016320	Paul Turner	Sales Associate II	S Central East	5/7/2021	Wholesale	Business	1547	Nolan LLC	Oklahoma	Mineral water	MW142	Mineral Water - Peach -  20oz - case	152	$14.99 	9%	"$2,278.39 "
1105954	900016439	Alyssa Jackson	Sales Associate IV	Northeast	5/7/2021	Retail	Individual	2703	Birk Foort	Pennsylvania	Supplements	SP609	Vitamin D3 1000 IU - 160 capsules	1	$8.99 	0%	$8.99 
